date,region_code,hospitalized,new_positives,deceased,swabs
2020-11-17,05,1980,3124,2967,2590427
2020-11-18,13,621,641,712,357482
2020-11-18,17,144,237,99,132066
2020-11-18,18,388,936,197,331792
2020-11-18,15,2259,3657,1160,1331959
2020-11-18,08,2449,2371,5168,1916548
2020-11-18,06,470,796,567,636812
2020-11-18,12,3056,2866,1819,1906130
2020-11-18,07,1371,775,2163,542028
2020-11-18,03,8323,7633,19850,3644914
2020-11-18,11,527,479,1139,377624
2020-11-18,14,58,98,80,78177
2020-11-18,05,481,581,425,282380
2020-11-18,05,398,236,549,337891
2020-11-18,01,5208,3281,5253,1322809
2020-11-18,16,1320,1368,1085,683335
2020-11-18,20,505,422,350,330809
2020-11-18,19,1528,1837,1015,845013
2020-11-18,09,1805,2508,2022,1385511
2020-11-18,10,368,501,286,371777
2020-11-18,02,146,87,259,51936
2020-11-18,05,2079,2972,3019,2607348
2020-11-19,13,658,649,721,362295
2020-11-19,17,147,271,101,134214
2020-11-19,18,395,506,202,334533
2020-11-19,15,2287,3334,1192,1355455
2020-11-19,08,2489,2160,5218,1935478
2020-11-19,06,485,1197,580,643492
2020-11-19,12,3103,2697,1880,1933649
2020-11-19,07,1319,792,2178,548215
2020-11-19,03,8291,7453,20015,3682509
2020-11-19,11,526,667,1150,381419
2020-11-19,14,66,154,84,79299
2020-11-19,05,469,696,438,285421
2020-11-19,05,407,266,556,340985
2020-11-19,01,5147,5349,5331,1364685
2020-11-19,16,1324,1263,1113,692721
2020-11-19,20,517,479,362,335643
2020-11-19,19,1532,1871,1055,856483
2020-11-19,09,1814,1972,2073,1403341
2020-11-19,10,369,556,293,377286
2020-11-19,02,144,91,271,52636
2020-11-19,05,2121,3753,3057,2624768
2020-11-20,13,661,705,739,366943
2020-11-20,17,154,219,104,136301
2020-11-20,18,415,515,213,337603
2020-11-20,15,2244,4226,1217,1383104
2020-11-20,08,2534,2533,5265,1957785
2020-11-20,06,505,1018,608,651014
2020-11-20,12,3202,2667,1921,1960536
2020-11-20,07,1290,761,2207,553862
2020-11-20,03,8304,9221,20190,3724757
2020-11-20,11,542,512,1161,384786
2020-11-20,14,52,139,86,80803
2020-11-20,05,468,736,446,288707
2020-11-20,05,417,234,563,344029
2020-11-20,01,5225,3861,5419,1386198
2020-11-20,16,1408,1456,1129,702823
2020-11-20,20,526,581,367,339997
2020-11-20,19,1537,1634,1098,866503
2020-11-20,09,1792,2207,2121,1421783
2020-11-20,10,363,394,314,380989
2020-11-20,02,148,155,278,53347
2020-11-20,05,2170,3468,3123,2640734
2020-11-21,13,676,541,774,371339
2020-11-21,17,157,260,110,137987
2020-11-21,18,426,425,217,340557
2020-11-21,15,2260,3554,1249,1407796
2020-11-21,08,2594,2723,5312,1977482
2020-11-21,06,509,1043,633,658272
2020-11-21,12,3257,2658,1958,1990582
2020-11-21,07,1241,761,2227,560338
2020-11-21,03,8314,8853,20359,3769051
2020-11-21,11,544,452,1168,387818
2020-11-21,14,51,157,92,81934
2020-11-21,05,450,548,462,291617
2020-11-21,05,413,212,577,348903
2020-11-21,01,5150,2896,5496,1405087
2020-11-21,16,1432,1377,1148,712626
2020-11-21,20,504,511,379,343699
2020-11-21,19,1568,1838,1141,875889
2020-11-21,09,1798,1892,2165,1440310
2020-11-21,10,370,408,323,385737
2020-11-21,02,149,91,281,53960
2020-11-21,05,2200,3567,3190,2658845
2020-11-22,13,664,560,786,375917
2020-11-22,17,156,208,110,139527
2020-11-22,18,433,444,222,342983
2020-11-22,15,2218,3217,1270,1432128
2020-11-22,08,2666,2665,5350,1990596
2020-11-22,06,545,675,646,664296
2020-11-22,12,3298,2533,1978,2015225
2020-11-22,07,1253,611,2241,564766
2020-11-22,03,8391,5094,20524,3798851
2020-11-22,11,542,529,1180,391100
2020-11-22,14,51,93,94,83031
2020-11-22,05,453,535,469,294506
2020-11-22,05,420,159,578,352438
2020-11-22,01,5132,2641,5565,1418692
2020-11-22,16,1449,1327,1180,719303
2020-11-22,20,503,404,389,347631
2020-11-22,19,1597,1258,1186,882336
2020-11-22,09,1785,1929,2216,1457791
2020-11-22,10,368,400,333,390378
2020-11-22,02,144,99,285,54841
2020-11-22,05,2211,2956,3221,2672240
2020-11-23,13,672,640,804,380408
2020-11-23,17,157,58,114,139910
2020-11-23,18,435,321,239,345039
2020-11-23,15,2331,2158,1309,1447867
2020-11-23,08,2738,2347,5384,2002154
2020-11-23,06,565,377,673,667212
2020-11-23,12,3351,2341,2026,2035549
2020-11-23,07,1248,285,2261,567597
2020-11-23,03,8331,5289,20664,3831713
2020-11-23,11,550,161,1188,392339
2020-11-23,14,57,91,95,84118
2020-11-23,05,473,260,474,295974
2020-11-23,05,433,93,585,353917
2020-11-23,01,5112,1730,5646,1432221
2020-11-23,16,1499,980,1220,723172
2020-11-23,20,512,505,395,350220
2020-11-23,19,1604,1249,1227,890048
2020-11-23,09,1832,1323,2264,1468342
2020-11-23,10,371,105,337,390826
2020-11-23,02,146,77,290,55507
2020-11-23,05,2280,2540,3258,2683388
2020-11-24,13,672,536,822,385071
2020-11-24,17,160,261,130,141736
2020-11-24,18,429,307,243,348247
2020-11-24,15,2274,1764,1387,1461611
2020-11-24,08,2723,2501,5439,2021756
2020-11-24,06,561,554,699,673076
2020-11-24,12,3361,2509,2088,2063500
2020-11-24,07,1179,509,2286,572618
2020-11-24,03,8360,4886,20850,3862746
2020-11-24,11,555,351,1201,394593
2020-11-24,14,61,71,96,84812
2020-11-24,05,459,160,490,297388
2020-11-24,05,436,143,599,356152
2020-11-24,01,5116,2070,5719,1446757
2020-11-24,16,1485,1567,1272,732942
2020-11-24,20,527,290,407,352678
2020-11-24,19,1601,1306,1275,900011
2020-11-24,09,1771,962,2311,1480155
2020-11-24,10,368,218,347,395479
2020-11-24,02,143,73,292,56259
2020-11-24,05,2336,2194,3353,2698593
2020-11-25,13,676,623,831,389766
2020-11-25,17,154,329,133,144321
2020-11-25,18,425,335,250,350996
2020-11-25,15,2282,2815,1434,1484741
2020-11-25,08,2763,2130,5493,2040254
2020-11-25,06,588,696,715,679986
2020-11-25,12,3348,2102,2146,2092689
2020-11-25,07,1115,460,2308,578449
2020-11-25,03,8114,5173,21005,3904809
2020-11-25,11,578,448,1211,398356
2020-11-25,14,66,106,99,86418
2020-11-25,05,442,341,498,300122
2020-11-25,05,421,179,606,359553
2020-11-25,01,5095,2878,5803,1468297
2020-11-25,16,1483,1511,1302,742930
2020-11-25,20,515,351,413,356555
2020-11-25,19,1574,1317,1322,911444
2020-11-25,09,1754,986,2378,1494998
2020-11-25,10,361,386,355,399810
2020-11-25,02,137,27,297,56803
2020-11-25,05,2422,2660,3429,2714890
2020-11-26,13,694,570,851,394751
2020-11-26,17,156,236,136,146286
2020-11-26,18,428,397,254,353604
2020-11-26,15,2212,3008,1483,1508502
2020-11-26,08,2679,2157,5548,2057518
2020-11-26,06,599,814,741,687612
2020-11-26,12,3408,2260,2215,2118597
2020-11-26,07,1075,570,2322,584154
2020-11-26,03,7996,5697,21212,3949040
2020-11-26,11,586,519,1221,401261
2020-11-26,14,69,108,103,87422
2020-11-26,05,434,292,509,302226
2020-11-26,05,417,297,615,363874
2020-11-26,01,4992,2751,5875,1490715
2020-11-26,16,1577,1436,1354,752542
2020-11-26,20,535,405,418,359592
2020-11-26,19,1545,1768,1371,922944
2020-11-26,09,1712,1351,2450,1511997
2020-11-26,10,349,343,369,404601
2020-11-26,02,128,44,302,57624
2020-11-26,05,2447,3980,3501,2734036
2020-11-27,13,689,510,868,398946
2020-11-27,17,153,218,139,148000
2020-11-27,18,432,468,259,356751
2020-11-27,15,2188,2924,1546,1530803
2020-11-27,08,2673,2165,5614,2078822
2020-11-27,06,594,864,776,694896
2020-11-27,12,3407,2276,2284,2142893
2020-11-27,07,1019,606,2336,589686
2020-11-27,03,7869,5389,21393,3989971
2020-11-27,11,564,490,1230,403262
2020-11-27,14,62,79,108,88429
2020-11-27,05,414,410,520,304527
2020-11-27,05,408,229,623,367428
2020-11-27,01,4922,3149,5972,1513856
2020-11-27,16,1654,1737,1402,762047
2020-11-27,20,528,375,427,362926
2020-11-27,19,1539,1566,1418,933579
2020-11-27,09,1647,1117,2516,1527078
2020-11-27,10,353,261,383,408556
2020-11-27,02,129,101,302,58339
2020-11-27,05,2440,3418,3561,2750906
2020-11-28,13,680,532,879,403356
2020-11-28,17,142,215,142,149586
2020-11-28,18,410,426,272,359952
2020-11-28,15,2164,2729,1595,1552810
2020-11-28,08,2673,2172,5684,2096063
2020-11-28,06,604,1432,801,709897
2020-11-28,12,3352,2070,2309,2171386
2020-11-28,07,968,454,2361,594426
2020-11-28,03,7616,4615,21512,4027257
2020-11-28,11,571,473,1242,406233
2020-11-28,14,59,148,113,89970
2020-11-28,05,409,494,523,306915
2020-11-28,05,404,219,629,371382
2020-11-28,01,4781,2157,6070,1532290
2020-11-28,16,1675,1573,1432,772079
2020-11-28,20,544,311,432,367115
2020-11-28,19,1519,1189,1461,942356
2020-11-28,09,1593,1196,2563,1543449
2020-11-28,10,351,348,389,412818
2020-11-28,02,130,72,310,59088
2020-11-28,05,2654,3498,3644,2769213
2020-11-29,13,659,413,886,407501
2020-11-29,17,141,172,145,151032
2020-11-29,18,405,294,281,362488
2020-11-29,15,2165,2022,1631,1571873
2020-11-29,08,2668,1850,5714,2109497
2020-11-29,06,620,680,817,713195
2020-11-29,12,3358,1993,2328,2194299
2020-11-29,07,970,437,2380,598285
2020-11-29,03,7400,3203,21647,4055691
2020-11-29,11,598,518,1255,409684
2020-11-29,14,61,114,117,90959
2020-11-29,05,420,437,530,310397
2020-11-29,05,404,265,641,375077
2020-11-29,01,4734,2021,6154,1546447
2020-11-29,16,1675,907,1453,780364
2020-11-29,20,554,416,436,370276
2020-11-29,19,1522,1024,1506,951321
2020-11-29,09,1590,908,2601,1557825
2020-11-29,10,355,310,394,416050
2020-11-29,02,138,47,311,59860
2020-11-29,05,2442,2617,3677,2782454
2020-11-30,13,714,556,893,411685
2020-11-30,17,150,92,153,151705
2020-11-30,18,400,270,295,364247
2020-11-30,15,2141,1626,1673,1586159
2020-11-30,08,2755,2041,5753,2120489
2020-11-30,06,633,575,838,720175
2020-11-30,12,3384,1589,2367,2214307
2020-11-30,07,997,236,2387,600386
2020-11-30,03,7433,1929,21855,4072678
2020-11-30,11,585,252,1264,411597
2020-11-30,14,62,87,118,91865
2020-11-30,05,428,183,531,311399
2020-11-30,05,415,176,654,375814
2020-11-30,01,4737,1185,6239,1558737
2020-11-30,16,1692,1102,1483,784515
2020-11-30,20,580,329,444,372806
2020-11-30,19,1547,1138,1555,959923
2020-11-30,09,1584,893,2641,1568208
2020-11-30,10,366,68,407,416530
2020-11-30,02,124,47,315,60435
2020-11-30,05,2460,2003,3711,2791439
2020-12-01,13,697,396,906,415586
2020-12-01,17,157,156,153,153181
2020-12-01,18,417,318,301,366545
2020-12-01,15,2099,1113,1721,1595400
2020-12-01,08,2729,1471,5805,2137305
2020-12-01,06,637,736,863,727045
2020-12-01,12,3241,1669,2431,2241091
2020-12-01,07,1003,339,2404,604686
2020-12-01,03,7342,4048,22104,4107489
2020-12-01,11,586,337,1276,413946
2020-12-01,14,64,60,120,92658
2020-12-01,05,414,94,534,312584
2020-12-01,05,406,156,662,377839
2020-12-01,01,4652,1617,6303,1575753
2020-12-01,16,1693,1659,1517,794335
2020-12-01,20,583,420,449,376134
2020-12-01,19,1517,1399,1589,970696
2020-12-01,09,1563,658,2673,1578009
2020-12-01,10,361,144,415,420906
2020-12-01,02,123,25,317,60913
2020-12-01,05,2527,2535,3818,2805098
2020-12-02,13,703,381,927,419970
2020-12-02,17,158,157,153,154957
2020-12-02,18,411,230,310,369710
2020-12-02,15,2064,1842,1764,1615159
2020-12-02,08,2692,1569,5874,2156981
2020-12-02,06,652,812,889,734865
2020-12-02,12,3282,1791,2476,2265780
2020-12-02,07,963,349,2423,609306
2020-12-02,03,7222,3425,22279,4143566
2020-12-02,11,565,421,1289,417126
2020-12-02,14,65,95,127,93645
2020-12-02,05,416,317,542,314595
2020-12-02,05,412,278,665,381544
2020-12-02,01,4596,1568,6360,1593650
2020-12-02,16,1685,1668,1546,804028
2020-12-02,20,577,445,453,379431
2020-12-02,19,1494,1483,1616,982232
2020-12-02,09,1514,776,2718,1591558
2020-12-02,10,342,278,425,424921
2020-12-02,02,122,42,322,61373
2020-12-02,05,2519,2782,3887,2819945
2020-12-03,13,698,395,940,424370
2020-12-03,17,161,131,158,156657
2020-12-03,18,399,280,322,372492
2020-12-03,15,2041,2295,1818,1639868
2020-12-03,08,2668,1766,5959,2174960
2020-12-03,06,629,772,941,744835
2020-12-03,12,3233,1769,2514,2288573
2020-12-03,07,932,422,2449,614263
2020-12-03,03,7025,3751,22626,4179837
2020-12-03,11,526,476,1298,420304
2020-12-03,14,65,53,127,94388
2020-12-03,05,428,374,558,317314
2020-12-03,05,404,239,674,385118
2020-12-03,01,4459,2230,6452,1619813
2020-12-03,16,1621,1602,1588,812781
2020-12-03,20,593,538,462,384979
2020-12-03,19,1465,1294,1650,992813
2020-12-03,09,1467,929,2756,1606027
2020-12-03,10,344,286,440,428429
2020-12-03,02,113,42,324,54987
2020-12-03,05,2501,3581,3982,2841581
2020-12-04,13,700,408,955,428610
2020-12-04,17,165,142,161,158358
2020-12-04,18,390,335,329,375413
2020-12-04,15,1999,1651,1903,1658601
2020-12-04,08,2717,2143,6022,2192637
2020-12-04,06,632,1040,977,754205
2020-12-04,12,3178,1831,2576,2311519
2020-12-04,07,912,367,2474,619028
2020-12-04,03,6792,4533,22773,4222113
2020-12-04,11,518,492,1305,425121
2020-12-04,14,64,176,129,95903
2020-12-04,05,418,285,569,319323
2020-12-04,05,415,255,680,389049
2020-12-04,01,4351,2132,6506,1640659
2020-12-04,16,1596,1419,1660,822261
2020-12-04,20,591,551,511,389753
2020-12-04,19,1431,1365,1689,1002839
2020-12-04,09,1418,1071,2798,1620101
2020-12-04,10,327,168,444,431783
2020-12-04,02,109,27,326,55280
2020-12-04,05,2477,3708,4065,2854574
2020-12-05,13,675,376,969,433771
2020-12-05,17,134,131,169,159770
2020-12-05,18,379,306,339,378383
2020-12-05,15,1558,1521,1958,1677237
2020-12-05,08,2707,1964,6074,2211300
2020-12-05,06,640,755,1008,762058
2020-12-05,12,3075,1783,2608,2332438
2020-12-05,07,897,314,2501,622736
2020-12-05,03,6554,3148,22884,4253306
2020-12-05,11,506,418,1314,429447
2020-12-05,14,61,152,133,97120
2020-12-05,05,410,266,572,321387
2020-12-05,05,404,226,689,392649
2020-12-05,01,4276,1456,6568,1655759
2020-12-05,16,1576,1884,1688,832380
2020-12-05,20,607,464,524,393050
2020-12-05,19,1400,1240,1723,1013714
2020-12-05,09,1373,769,2839,1633330
2020-12-05,10,330,226,451,435623
2020-12-05,02,107,46,330,55696
2020-12-05,05,2489,3607,4173,2870960
2020-12-06,13,667,294,980,438472
2020-12-06,17,119,81,175,161355
2020-12-06,18,390,340,343,381305
2020-12-06,15,1916,1552,1990,1696550
2020-12-06,08,2736,1788,6162,2222471
2020-12-06,06,652,702,1035,768285
2020-12-06,12,3136,1632,2622,2351951
2020-12-06,07,868,304,2521,625828
2020-12-06,03,6372,2413,23024,4279332
2020-12-06,11,518,443,1327,433239
2020-12-06,14,56,36,135,97854
2020-12-06,05,410,248,578,323433
2020-12-06,05,414,216,691,395970
2020-12-06,01,4239,1269,6623,1665145
2020-12-06,16,1613,1789,1712,839673
2020-12-06,20,616,293,531,397621
2020-12-06,19,1367,1022,1759,1021846
2020-12-06,09,1360,753,2867,1645472
2020-12-06,10,332,234,460,438511
2020-12-06,02,102,34,333,55973
2020-12-06,05,2508,3444,4210,2885378
2020-12-07,13,678,124,989,440108
2020-12-07,17,124,106,180,162068
2020-12-07,18,382,175,353,382781
2020-12-07,15,1840,1060,2029,1708880
2020-12-07,08,2805,1891,6219,2232336
2020-12-07,06,665,359,1059,772266
2020-12-07,12,3209,1372,2668,2367867
2020-12-07,07,867,128,2544,627252
2020-12-07,03,6362,1562,23080,4296089
2020-12-07,11,518,145,1337,434639
2020-12-07,14,52,52,141,98821
2020-12-07,05,405,155,583,324152
2020-12-07,05,423,165,707,396732
2020-12-07,01,4243,911,6687,1675897
2020-12-07,16,1608,1001,1736,843494
2020-12-07,20,619,366,539,400260
2020-12-07,19,1387,918,1793,1030232
2020-12-07,09,1365,593,2898,1653284
2020-12-07,10,338,65,468,438888
2020-12-07,02,105,22,335,56194
2020-12-07,05,2529,2550,4261,2894641
2020-12-08,13,658,312,994,444065
2020-12-08,17,121,59,181,162939
2020-12-08,18,376,155,360,384990
2020-12-08,15,1898,1080,2064,1721240
2020-12-08,08,2781,1624,6268,2248912
2020-12-08,06,658,658,1089,778693
2020-12-08,12,3091,1501,2701,2384802
2020-12-08,07,841,266,2563,631209
2020-12-08,03,6187,1656,23208,4312365
2020-12-08,11,514,293,1355,438149
2020-12-08,14,50,43,144,99517
2020-12-08,05,483,79,594,325198
2020-12-08,05,426,149,719,398913
2020-12-08,01,4124,952,6746,1687411
2020-12-08,16,1605,915,1759,853140
2020-12-08,20,616,226,543,403381
2020-12-08,19,1374,1148,1829,1040198
2020-12-08,09,1335,428,2933,1661394
2020-12-08,10,318,135,477,442893
2020-12-08,02,96,18,339,56474
2020-12-08,05,2529,3145,4374,2910230
2020-12-09,13,666,264,1003,446996
2020-12-09,17,123,35,183,163306
2020-12-09,18,374,139,366,387883
2020-12-09,15,1852,1361,2108,1737112
2020-12-09,08,2857,1079,6314,2259395
2020-12-09,06,663,633,1122,783883
2020-12-09,12,3109,1297,2734,2398526
2020-12-09,07,841,191,2591,633457
2020-12-09,03,5727,1233,23277,4326540
2020-12-09,11,518,229,1364,440236
2020-12-09,14,49,14,145,99988
2020-12-09,05,397,232,604,326809
2020-12-09,05,430,182,735,401438
2020-12-09,01,4102,906,6813,1697990
2020-12-09,16,1639,917,1779,855898
2020-12-09,20,621,253,549,405424
2020-12-09,19,1374,753,1863,1047211
2020-12-09,09,1347,505,2957,1671272
2020-12-09,10,323,89,486,443349
2020-12-09,02,90,17,343,56847
2020-12-09,05,2551,2427,4403,2921028
2020-12-10,13,657,227,1013,449788
2020-12-10,17,122,46,189,163918
2020-12-10,18,370,169,373,390615
2020-12-10,15,1789,1198,2165,1751218
2020-12-10,08,2845,1453,6386,2276951
2020-12-10,06,652,672,1164,792239
2020-12-10,12,3036,1488,2802,2414442
2020-12-10,07,822,320,2602,637449
2020-12-10,03,5613,2093,23449,4350769
2020-12-10,11,501,323,1373,443307
2020-12-10,14,53,22,147,100381
2020-12-10,05,239,244,612,328783
2020-12-10,05,431,217,744,404137
2020-12-10,01,4069,974,6897,1712408
2020-12-10,16,1600,1332,1834,867066
2020-12-10,20,610,248,556,409587
2020-12-10,19,1342,1059,1895,1056737
2020-12-10,09,1323,517,3032,1680849
2020-12-10,10,310,182,498,447196
2020-12-10,02,98,18,344,57189
2020-12-10,05,2606,4197,4551,2941145
2020-12-11,13,647,262,1017,453936
2020-12-11,17,116,104,195,164832
2020-12-11,18,365,158,379,393096
2020-12-11,15,1828,1340,2228,1769241
2020-12-11,08,2812,1211,6447,2294410
2020-12-11,06,644,843,1187,800671
2020-12-11,12,3026,1230,2870,2429359
2020-12-11,07,803,340,2627,642156
2020-12-11,03,5417,2938,23581,4383640
2020-12-11,11,490,483,1379,448004
2020-12-11,14,50,73,152,101503
2020-12-11,05,242,252,629,330925
2020-12-11,05,411,160,754,406811
2020-12-11,01,4005,1553,6993,1730912
2020-12-11,16,1595,1813,1868,878289
2020-12-11,20,595,198,563,413872
2020-12-11,19,1280,999,1923,1066271
2020-12-11,09,1268,657,3082,1693046
2020-12-11,10,314,219,507,450723
2020-12-11,02,88,11,347,57448
2020-12-11,05,2566,3883,4659,2957445
2020-12-12,13,631,277,1029,458795
2020-12-12,17,114,85,196,165936
2020-12-12,18,352,235,384,395770
2020-12-12,15,1794,1414,2275,1788904
2020-12-12,08,2813,1807,6529,2312385
2020-12-12,06,654,884,1215,809115
2020-12-12,12,2969,1194,2911,2445445
2020-12-12,07,782,263,2649,646433
2020-12-12,03,5289,2736,23666,4412793
2020-12-12,11,487,451,1390,452143
2020-12-12,14,56,72,160,102658
2020-12-12,05,242,250,634,333319
2020-12-12,05,403,222,765,410271
2020-12-12,01,3857,1443,7052,1749139
2020-12-12,16,1587,1478,1911,888498
2020-12-12,20,586,168,570,417034
2020-12-12,19,1243,1016,1946,1075330
2020-12-12,09,1221,574,3117,1705743
2020-12-12,10,301,211,517,453903
2020-12-12,02,76,25,351,57784
2020-12-12,05,2609,5098,4769,2981631
2020-12-13,13,622,344,1038,463653
2020-12-13,17,115,50,202,166772
2020-12-13,18,339,228,392,397949
2020-12-13,15,1804,1219,2310,1806223
2020-12-13,08,2819,1940,6572,2323522
2020-12-13,06,655,573,1233,815900
2020-12-13,12,2937,1339,2938,2460260
2020-12-13,07,768,331,2657,649185
2020-12-13,03,5159,2335,23810,4438316
2020-12-13,11,476,481,1404,456349
2020-12-13,14,56,119,162,103945
2020-12-13,05,221,251,638,335303
2020-12-13,05,413,157,767,412294
2020-12-13,01,3835,1011,7088,1757469
2020-12-13,16,1547,1175,1934,895620
2020-12-13,20,589,633,577,420640
2020-12-13,19,1226,808,1967,1082424
2020-12-13,09,1180,673,3151,1718159
2020-12-13,10,294,145,526,456106
2020-12-13,02,74,34,353,58056
2020-12-13,05,2606,4092,4801,2997581
2020-12-14,13,630,192,1057,465419
2020-12-14,17,114,66,207,167483
2020-12-14,18,346,166,396,399500
2020-12-14,15,1796,1088,2340,1821695
2020-12-14,08,2831,1574,6645,2334039
2020-12-14,06,660,402,1247,819153
2020-12-14,12,2938,1315,2976,2473825
2020-12-14,07,780,223,2674,651718
2020-12-14,03,5053,945,23877,4449633
2020-12-14,11,469,174,1414,457424
2020-12-14,14,61,40,163,104315
2020-12-14,05,221,68,649,336002
2020-12-14,05,423,114,781,413133
2020-12-14,01,3856,528,7136,1766116
2020-12-14,16,1551,656,1958,900498
2020-12-14,20,580,228,588,422952
2020-12-14,19,1237,914,1999,1089515
2020-12-14,09,1193,445,3193,1725291
2020-12-14,10,306,49,531,456414
2020-12-14,02,74,14,353,58376
2020-12-14,05,2646,2829,4827,3006809
2020-12-15,13,601,100,1072,467336
2020-12-15,17,106,62,212,168405
2020-12-15,18,335,175,399,401854
2020-12-15,15,1720,647,2390,1830136
2020-12-15,08,2797,1238,6719,2349809
2020-12-15,06,654,829,1299,828919
2020-12-15,12,2921,1159,3059,2489437
2020-12-15,07,768,202,2694,655617
2020-12-15,03,4996,2404,23991,4477309
2020-12-15,11,467,228,1428,460780
2020-12-15,14,59,37,166,104921
2020-12-15,05,208,88,657,337081
2020-12-15,05,412,377,795,414855
2020-12-15,01,3761,1106,7213,1784446
2020-12-15,16,1530,1023,2012,910661
2020-12-15,20,570,231,600,426556
2020-12-15,19,1225,1087,2030,1098601
2020-12-15,09,1156,332,3238,1733863
2020-12-15,10,288,179,535,460748
2020-12-15,02,74,20,356,58718
2020-12-15,05,2694,3320,4992,3023689
2020-12-16,13,599,257,1084,471645
2020-12-16,17,109,95,212,169810
2020-12-16,18,318,194,403,404395
2020-12-16,15,1701,900,2424,1844893
2020-12-16,08,2773,1238,6797,2367376
2020-12-16,06,634,779,1339,837745
